type,time,reclat,reclon,altitude (ft),eos,name,desc
T,10/13/2020 23:21,42.90253535,-78.87296135,668.4,1,,
T,10/16/2020 17:03,42.95023881,-78.82304108,679.7,1,,
T,10/13/2020 23:21,42.90250937,-78.87296571,666.7,1,,
T,10/16/2020 17:03,42.95023881,-78.82304108,679.7,1,,
T,10/13/2020 23:21,42.90248715,-78.87294701,672.3,1,,
T,10/16/2020 17:03,42.95021815,-78.8230798,679.2,1,,
T,10/13/2020 23:21,42.90244055,-78.87295841,673.2,1,,
T,10/16/2020 17:03,42.95021149,-78.82311249,679.2,1,,
T,10/13/2020 23:21,42.90239286,-78.87297409,672.7,1,,
T,10/16/2020 17:03,42.9502008,-78.82317971,679.1,1,,
T,10/13/2020 23:21,42.9023429,-78.87299244,673,1,,
T,10/16/2020 17:03,42.9502135,-78.82319883,679.8,1,,
T,10/13/2020 23:21,42.90227786,-78.87301759,671.5,1,,
T,10/16/2020 17:03,42.95025,-78.82322548,680.9,1,,
T,10/13/2020 23:21,42.90220971,-78.87304944,669.1,1,,
T,10/16/2020 17:03,42.9502687,-78.82322238,681.2,1,,
T,10/13/2020 23:21,42.90213453,-78.87308012,668.7,1,,
T,10/16/2020 17:03,42.95029615,-78.82321106,680.7,1,,
T,10/13/2020 23:21,42.90204677,-78.87311163,666.2,1,,
T,10/16/2020 17:04,42.95030419,-78.82320972,681.3,1,,
T,10/13/2020 23:21,42.9019565,-78.87314189,664.9,1,,
T,10/16/2020 17:05,42.95025826,-78.82319799,681.5,1,,
T,10/13/2020 23:21,42.90186283,-78.87317584,665.6,1,,
T,10/16/2020 17:13,42.95024535,-78.82324375,681.2,1,,
T,10/13/2020 23:21,42.90176426,-78.87320861,662.7,1,,
T,10/16/2020 17:13,42.95024535,-78.82324375,681.9,1,,
T,10/13/2020 23:21,42.90166313,-78.87324365,661.6,1,,
T,10/16/2020 17:13,42.95024535,-78.82324375,682.4,1,,
T,10/13/2020 23:21,42.90156267,-78.87327734,661.8,1,,
T,10/16/2020 17:13,42.95024535,-78.82324375,682.8,1,,
T,10/13/2020 23:21,42.90146024,-78.87331112,661.8,1,,
T,10/16/2020 17:14,42.95024535,-78.82324375,681.2,1,,
T,10/13/2020 23:21,42.90135623,-78.87334381,662.5,1,,
T,10/16/2020 17:14,42.95023829,-78.82332879,684.1,1,,
T,10/13/2020 23:21,42.90125015,-78.87338086,662,1,,
T,10/16/2020 17:14,42.95024477,-78.8232497,683.6,1,,
T,10/13/2020 23:21,42.90114634,-78.87341187,658.7,1,,
T,10/16/2020 17:23,42.95027196,-78.82319866,679.8,1,,
T,10/13/2020 23:21,42.90104299,-78.87344398,656.9,1,,
T,10/16/2020 17:24,42.95024049,-78.82324928,679.7,1,,
T,10/13/2020 23:21,42.90094891,-78.87347424,655.3,1,,
T,10/16/2020 17:24,42.95024213,-78.82321956,679.7,1,,
T,10/13/2020 23:21,42.90085025,-78.87350525,653.4,1,,
T,10/16/2020 17:24,42.95024862,-78.82310227,679.9,1,,
T,10/13/2020 23:21,42.90075352,-78.87353106,652.5,1,,
T,10/16/2020 17:25,42.95021836,-78.82314803,680,1,,
T,10/13/2020 23:21,42.90066308,-78.87356468,649.1,1,,
T,10/16/2020 17:27,42.95022448,-78.82320989,680,1,,
T,10/13/2020 23:21,42.90056732,-78.87359804,647.7,1,,
T,10/16/2020 17:28,42.95025428,-78.82326655,679.6,1,,
T,10/13/2020 23:22,42.90047403,-78.87363835,646.1,1,,
T,10/16/2020 17:29,42.95029816,-78.82300738,679.7,1,,
T,10/13/2020 23:22,42.90037491,-78.8736692,645.6,1,,
T,10/16/2020 17:29,42.95027477,-78.82309925,679.7,1,,
T,10/13/2020 23:22,42.90027781,-78.87370264,645.2,1,,
T,10/16/2020 17:29,42.95025721,-78.82316823,679.7,1,,
T,10/13/2020 23:22,42.90017576,-78.87373659,643.6,1,,
T,10/16/2020 17:29,42.95025721,-78.82316823,679.7,1,,
T,10/13/2020 23:22,42.90006566,-78.87377297,644.5,1,,
T,10/16/2020 17:30,42.95024381,-78.82320344,679.7,1,,
T,10/13/2020 23:22,42.89994652,-78.87381127,643.6,1,,
T,10/16/2020 17:30,42.95023529,-78.82320712,679.6,1,,
T,10/13/2020 23:22,42.89983089,-78.87384916,644.2,1,,
T,10/16/2020 17:31,42.95022938,-78.82323344,679.7,1,,
T,10/13/2020 23:22,42.89971404,-78.87388662,642.2,1,,
T,10/16/2020 17:34,42.95017687,-78.82283664,679.8,1,,
T,10/13/2020 23:22,42.8995933,-78.87392627,640.8,1,,
T,10/16/2020 17:34,42.95020575,-78.82312037,679.8,1,,
T,10/13/2020 23:22,42.89946518,-78.87396776,640.9,1,,
T,10/16/2020 17:35,42.95021669,-78.82317997,679.8,1,,
T,10/13/2020 23:22,42.89934201,-78.87400665,640.5,1,,
T,10/16/2020 17:36,42.95025424,-78.82325817,679.8,1,,
T,10/13/2020 23:22,42.89921243,-78.87404412,638.1,1,,
T,10/16/2020 17:37,42.95029854,-78.82323395,679.8,1,,
T,10/13/2020 23:22,42.89907819,-78.87408645,636.1,1,,
T,10/16/2020 17:37,42.95034887,-78.82323026,679.8,1,,
T,10/13/2020 23:22,42.89894681,-78.8741297,634.6,1,,
T,10/16/2020 17:38,42.95030227,-78.8232549,679.8,1,,
T,10/13/2020 23:22,42.89881429,-78.87417161,631.5,1,,
T,10/16/2020 17:38,42.95025851,-78.82327393,679.7,1,,
T,10/13/2020 23:22,42.89868135,-78.87421427,630.4,1,,
T,10/16/2020 17:39,42.95025851,-78.82327393,679.8,1,,
T,10/13/2020 23:22,42.89854644,-78.87425241,630.5,1,,
T,10/16/2020 17:40,42.95023735,-78.82324811,679.8,1,,
T,10/13/2020 23:22,42.89840961,-78.87429692,628.9,1,,
T,10/16/2020 17:41,42.95021539,-78.82330209,679.8,1,,
T,10/13/2020 23:22,42.8982747,-78.87434092,614.6,1,,
T,10/16/2020 17:44,42.95022423,-78.82327317,679.7,1,,
T,10/13/2020 23:22,42.89814985,-78.87437789,626.1,1,,
T,10/16/2020 17:44,42.95022423,-78.82327317,679.7,1,,
T,10/13/2020 23:22,42.89801985,-78.87442122,625.1,1,,
T,10/16/2020 17:44,42.95021032,-78.82325146,679.7,1,,
T,10/13/2020 23:22,42.89789375,-78.87445701,625.2,1,,
T,10/16/2020 17:45,42.95022058,-78.82328415,679.8,1,,
T,10/13/2020 23:22,42.89776881,-78.87448736,624.8,1,,
T,10/16/2020 17:45,42.95020441,-78.82330343,680,1,,
T,10/13/2020 23:22,42.89764832,-78.8745172,623.7,1,,
T,10/16/2020 17:45,42.95015558,-78.82329547,680.6,1,,
T,10/13/2020 23:22,42.89753094,-78.87457428,624,1,,
T,10/16/2020 17:45,42.95011631,-78.82331458,681.4,1,,
T,10/13/2020 23:22,42.89741388,-78.87461247,623.9,1,,
T,10/16/2020 17:45,42.95009439,-78.82334023,680.6,1,,
T,10/13/2020 23:22,42.89730907,-78.87464593,624.1,1,,
T,10/16/2020 17:45,42.95007164,-78.82336319,680.7,1,,
T,10/13/2020 23:22,42.89721943,-78.87467508,624,1,,
T,10/16/2020 17:45,42.9500501,-78.82336378,679.7,1,,
T,10/13/2020 23:22,42.89714673,-78.87469914,625.2,1,,
T,10/16/2020 17:45,42.95005341,-78.82333042,679.8,1,,
T,10/13/2020 23:22,42.89709124,-78.87471577,625.5,1,,
T,10/16/2020 17:45,42.95007533,-78.82337116,679.9,1,,
T,10/13/2020 23:22,42.89705432,-78.87472775,625.9,1,,
T,10/16/2020 17:45,42.95008869,-78.82340267,679.2,1,,
T,10/13/2020 23:22,42.89702265,-78.87473803,627,1,,
T,10/16/2020 17:45,42.95011158,-78.82344467,679,1,,
T,10/13/2020 23:22,42.89700216,-78.87474468,627,1,,
T,10/16/2020 17:46,42.95015185,-78.8234942,678.2,1,,
T,10/13/2020 23:22,42.89698239,-78.87475109,628.5,1,,
T,10/16/2020 17:46,42.95021111,-78.82347384,678.2,1,,
T,10/13/2020 23:23,42.89694318,-78.87476382,626.9,1,,
T,10/16/2020 17:46,42.95023785,-78.82348632,678.5,1,,
T,10/13/2020 23:23,42.89692563,-78.87476951,625.5,1,,
T,10/16/2020 17:46,42.95028219,-78.82352455,678.3,1,,
T,10/13/2020 23:23,42.89690462,-78.87477633,626,1,,
T,10/16/2020 17:46,42.95029439,-78.82350342,678.8,1,,
T,10/13/2020 23:23,42.89688297,-78.87478336,627.7,1,,
T,10/16/2020 17:46,42.9502811,-78.82354424,679,1,,
T,10/13/2020 23:23,42.89685626,-78.87479203,634.8,1,,
T,10/16/2020 17:46,42.95027238,-78.82358171,679.2,1,,
T,10/13/2020 23:23,42.89683731,-78.87479818,636.2,1,,
T,10/16/2020 17:46,42.95022691,-78.8233243,679.4,1,,
T,10/13/2020 23:23,42.89680339,-78.87468483,634.5,1,,
T,10/16/2020 17:46,42.95022339,-78.82329413,679.5,1,,
T,10/13/2020 23:23,42.89679505,-78.87462909,632.2,1,,
T,10/16/2020 17:46,42.95021987,-78.82326412,679.5,1,,
T,10/13/2020 23:23,42.89678972,-78.87455324,633.8,1,,
T,10/16/2020 17:46,42.95021635,-78.82323428,679.6,1,,
T,10/13/2020 23:23,42.89678587,-78.87446808,633.8,1,,
T,10/16/2020 17:46,42.95021505,-78.8232083,679.6,1,,
T,10/13/2020 23:23,42.89678469,-78.87437102,633.2,1,,
T,10/16/2020 17:46,42.95021434,-78.82318357,679.6,1,,
T,10/13/2020 23:23,42.89678629,-78.87426959,633.5,1,,
T,10/16/2020 17:46,42.95021405,-78.82315868,679.7,1,,
T,10/13/2020 23:23,42.89678671,-78.87416373,633.2,1,,
T,10/16/2020 17:46,42.95021379,-78.82313378,679.7,1,,
T,10/13/2020 23:23,42.8967865,-78.87405946,631.8,1,,
T,10/16/2020 17:46,42.95021333,-78.82310897,679.7,1,,
T,10/13/2020 23:23,42.89678624,-78.87396164,624.4,1,,
T,10/16/2020 17:46,42.9502127,-78.82308433,679.7,1,,
T,10/13/2020 23:23,42.89678151,-78.87387221,632.6,1,,
T,10/16/2020 17:46,42.95021216,-78.82303798,679.7,1,,
T,10/13/2020 23:23,42.89677853,-78.87378604,633.4,1,,
T,10/16/2020 17:46,42.95021082,-78.82299489,680.9,1,,
T,10/13/2020 23:23,42.89677749,-78.87370449,633.1,1,,
T,10/16/2020 17:46,42.95020747,-78.82294879,680.2,1,,
T,10/13/2020 23:23,42.89677891,-78.8736293,634.4,1,,
T,10/16/2020 17:46,42.95053889,-78.82334375,681.1,1,,
T,10/13/2020 23:23,42.89678059,-78.87355428,634.2,1,,
T,10/16/2020 17:46,42.95030327,-78.82333788,681,1,,
T,10/13/2020 23:23,42.89678084,-78.8734853,634.3,1,,
T,10/16/2020 17:46,42.95028424,-78.82332992,680.2,1,,
T,10/13/2020 23:23,42.89677954,-78.87342964,633.9,1,,
T,10/16/2020 17:46,42.95028211,-78.8233031,680,1,,
T,10/13/2020 23:23,42.89677749,-78.87338413,634.3,1,,
T,10/16/2020 17:46,42.95027289,-78.82328575,680,1,,
T,10/13/2020 23:23,42.89677589,-78.87334817,635.5,1,,
T,10/16/2020 17:46,42.95025331,-78.82325331,680,1,,
T,10/13/2020 23:23,42.89677334,-78.87331087,636.2,1,,
T,10/16/2020 17:46,42.95023123,-78.82324384,679.8,1,,
T,10/13/2020 23:24,42.89677409,-78.87327114,630.3,1,,
T,10/16/2020 17:46,42.95023123,-78.82324384,679.8,1,,
T,10/13/2020 23:24,42.89678842,-78.87321859,631.6,1,,
T,10/16/2020 17:46,42.9502407,-78.82327594,679.7,1,,
T,10/13/2020 23:24,42.89679192,-78.87317399,633.1,1,,
T,10/16/2020 17:47,42.95022247,-78.823286,679.7,1,,
T,10/13/2020 23:24,42.89685171,-78.87313309,633.6,1,,
T,10/16/2020 17:47,42.95021346,-78.82327125,679.8,1,,
T,10/13/2020 23:24,42.89690636,-78.87309889,633,1,,
T,10/16/2020 17:47,42.9502127,-78.82323403,679.8,1,,
T,10/13/2020 23:24,42.89698578,-78.87306998,628.2,1,,
T,10/16/2020 17:47,42.95020281,-78.82319774,679.7,1,,
T,10/13/2020 23:24,42.89707492,-78.87304123,633.9,1,,
T,10/16/2020 17:47,42.95020885,-78.82320218,679.7,1,,
T,10/13/2020 23:24,42.89717236,-78.8730139,633.5,1,,
T,10/16/2020 17:47,42.95022465,-78.82323898,679.9,1,,
T,10/13/2020 23:24,42.89727378,-78.87297995,635.8,1,,
T,10/16/2020 17:47,42.9502402,-78.82326898,679.7,1,,
T,10/13/2020 23:24,42.89737159,-78.87295095,637.2,1,,
T,10/16/2020 17:47,42.95024866,-78.82327166,679.7,1,,
T,10/13/2020 23:24,42.89747457,-78.87291818,637.9,1,,
T,10/16/2020 17:47,42.95025973,-78.82325138,679.7,1,,
T,10/13/2020 23:24,42.89757905,-78.87287401,637.1,1,,
T,10/16/2020 17:47,42.95026098,-78.82323487,679.7,1,,
T,10/13/2020 23:24,42.89767963,-78.87283956,635.5,1,,
T,10/16/2020 17:47,42.95027414,-78.8232026,679.6,1,,
T,10/13/2020 23:24,42.89777954,-78.87280997,628.6,1,,
T,10/16/2020 17:47,42.95027783,-78.82317795,678.9,1,,
T,10/13/2020 23:24,42.8978751,-78.87278088,635.2,1,,
T,10/16/2020 17:47,42.95028165,-78.82320285,678.9,1,,
T,10/13/2020 23:24,42.89796373,-78.87275423,636.2,1,,
T,10/16/2020 17:47,42.9502702,-78.82319874,679,1,,
T,10/13/2020 23:24,42.89805191,-78.87272431,635.9,1,,
T,10/16/2020 17:47,42.95025323,-78.82319036,679,1,,
T,10/13/2020 23:24,42.89813535,-78.87269665,637.1,1,,
T,10/16/2020 17:47,42.95023563,-78.82317921,679.2,1,,
T,10/13/2020 23:24,42.89821687,-78.87266957,636.7,1,,
T,10/16/2020 17:47,42.9502604,-78.82318248,679,1,,
T,10/13/2020 23:24,42.89829318,-78.87263831,638.6,1,,
T,10/16/2020 17:47,42.95027427,-78.82323386,679.1,1,,
T,10/13/2020 23:24,42.89837084,-78.87261023,638.4,1,,
T,10/16/2020 17:47,42.95028043,-78.82326789,679.1,1,,
T,10/13/2020 23:24,42.8984529,-78.87258324,632.8,1,,
T,10/16/2020 17:47,42.95028064,-78.82333,679.1,1,,
T,10/13/2020 23:24,42.89852746,-78.87255801,632.8,1,,
T,10/16/2020 17:47,42.95027951,-78.82336395,679.1,1,,
T,10/13/2020 23:24,42.89859837,-78.87253529,639.4,1,,
T,10/16/2020 17:47,42.95025792,-78.82333252,679.2,1,,
T,10/13/2020 23:24,42.89866635,-78.87251157,639.2,1,,
T,10/16/2020 17:47,42.9502459,-78.82331123,679.3,1,,
T,10/13/2020 23:24,42.89873537,-78.872485,635,1,,
T,10/16/2020 17:47,42.95023349,-78.82326949,679.2,1,,
T,10/13/2020 23:24,42.89879585,-78.87246715,640,1,,
T,10/16/2020 17:47,42.95022385,-78.82324836,679.3,1,,
T,10/13/2020 23:24,42.89885901,-78.87245122,640.9,1,,
T,10/16/2020 17:48,42.95022006,-78.82321495,682.3,1,,
T,10/13/2020 23:24,42.89890708,-78.87243555,633.9,1,,
T,10/16/2020 17:48,42.95023392,-78.82324961,676.6,1,,
T,10/13/2020 23:24,42.89894907,-78.87242264,642.9,1,,
T,10/16/2020 17:48,42.95022039,-78.82321346,676.4,1,,
T,10/13/2020 23:24,42.89897564,-78.87241107,641.9,1,,
T,10/16/2020 17:48,42.95022159,-78.82321618,668.3,1,,
T,10/13/2020 23:24,42.89900628,-78.87239842,641.5,1,,
T,10/16/2020 17:48,42.95022159,-78.82321618,678.9,1,,
T,10/13/2020 23:24,42.8990419,-78.87238719,642.7,1,,
T,10/16/2020 17:49,42.95022876,-78.82325716,679.6,1,,
T,10/13/2020 23:24,42.89908016,-78.87237621,642.8,1,,
T,10/16/2020 17:50,42.95024273,-78.82327585,682.7,1,,
T,10/13/2020 23:24,42.89911981,-78.8723659,642.7,1,,
T,10/16/2020 17:50,42.95022499,-78.82325346,679.7,1,,
T,10/13/2020 23:24,42.89915497,-78.87235399,642.7,1,,
T,10/16/2020 17:50,42.95020941,-78.82326835,678.5,1,,
T,10/13/2020 23:24,42.89918192,-78.87234553,643.5,1,,
T,10/16/2020 17:50,42.95021588,-78.82321642,677.8,1,,
T,10/13/2020 23:24,42.89920199,-78.87234125,644.3,1,,
T,10/16/2020 17:50,42.95023353,-78.8232552,676.7,1,,
T,10/13/2020 23:24,42.89922764,-78.87233161,641.8,1,,
T,10/16/2020 17:51,42.95021841,-78.8232159,676.3,1,,
T,10/13/2020 23:25,42.89926138,-78.87232491,637.4,1,,
T,10/16/2020 17:51,42.95024164,-78.82323463,676.2,1,,
T,10/13/2020 23:25,42.89928162,-78.87231946,635.4,1,,
T,10/16/2020 17:51,42.95024647,-78.82327009,676.1,1,,
T,10/13/2020 23:25,42.89931519,-78.87230697,638.2,1,,
T,10/16/2020 17:51,42.95022323,-78.823255,676,1,,
T,10/13/2020 23:25,42.89936787,-78.87229524,638.2,1,,
T,10/16/2020 17:51,42.9502366,-78.82322175,675.9,1,,
T,10/13/2020 23:25,42.89941762,-78.87227872,636.2,1,,
T,10/16/2020 17:52,42.95022205,-78.82324265,675.9,1,,
T,10/13/2020 23:25,42.89946808,-78.87226246,629.4,1,,
T,10/16/2020 17:52,42.95024156,-78.82321668,675.7,1,,
T,10/13/2020 23:25,42.89952889,-78.87224344,641.6,1,,
T,10/16/2020 17:52,42.95023001,-78.82323604,677,1,,
T,10/13/2020 23:25,42.8995897,-78.87222089,641.3,1,,
T,10/16/2020 17:53,42.95022071,-78.82321117,678.3,1,,
T,10/13/2020 23:25,42.89965851,-78.87219692,641.5,1,,
T,10/16/2020 17:53,42.95022837,-78.82329772,677.1,1,,
T,10/13/2020 23:25,42.89972875,-78.87217211,641.6,1,,
T,10/16/2020 17:53,42.95020434,-78.82326582,676.5,1,,
T,10/13/2020 23:25,42.89979996,-78.87215023,631.7,1,,
T,10/16/2020 17:53,42.95022721,-78.82323881,677.7,1,,
T,10/13/2020 23:25,42.89987162,-78.87212894,643,1,,
T,10/16/2020 18:00,42.95021857,-78.82320461,679,1,,
T,10/13/2020 23:25,42.89994295,-78.87211251,644.2,1,,
T,10/16/2020 18:00,42.95022867,-78.82317687,678.8,1,,
T,10/13/2020 23:25,42.90001537,-78.872097,646.3,1,,
T,10/16/2020 18:01,42.95025738,-78.8231399,678.8,1,,
T,10/13/2020 23:25,42.90006914,-78.87208795,647,1,,
T,10/16/2020 18:01,42.95027041,-78.82317267,678.9,1,,
T,10/13/2020 23:25,42.90010833,-78.87208468,648.7,1,,
T,10/16/2020 18:01,42.95025637,-78.82319531,678.8,1,,
T,10/13/2020 23:25,42.90013121,-78.87207865,648.8,1,,
T,10/16/2020 18:01,42.95027926,-78.82318114,678.4,1,,
T,10/13/2020 23:25,42.9001525,-78.87207395,648.9,1,,
T,10/16/2020 18:01,42.95030059,-78.82317695,678.5,1,,
T,10/13/2020 23:25,42.90017102,-78.87207152,648.4,1,,
T,10/16/2020 18:01,42.95028533,-78.82320201,678.9,1,,
T,10/13/2020 23:25,42.90015217,-78.87207521,649.6,1,,
T,10/16/2020 18:01,42.95025969,-78.82320344,678.8,1,,
T,10/13/2020 23:25,42.90013483,-78.87206233,649.2,1,,
T,10/16/2020 18:01,42.95023751,-78.82319304,678.8,1,,
T,10/13/2020 23:25,42.90011866,-78.87206774,648.3,1,,
T,10/16/2020 18:03,42.95024226,-78.82322351,679.2,1,,
T,10/13/2020 23:26,42.9001394,-78.8720608,652.6,1,,
T,10/16/2020 18:03,42.95022519,-78.82321092,677.9,1,,
T,10/13/2020 23:26,42.90011445,-78.87206915,656.2,1,,
T,10/16/2020 18:03,42.9502193,-78.82324603,676.9,1,,
T,10/13/2020 23:26,42.90008117,-78.872056,656.5,1,,
T,10/16/2020 18:03,42.95024145,-78.82321151,675.7,1,,
T,10/13/2020 23:26,42.90014731,-78.87205814,656.3,1,,
T,10/16/2020 18:03,42.95023978,-78.82325305,675.7,1,,
T,10/13/2020 23:26,42.90013112,-78.87206357,656.7,1,,
T,10/16/2020 18:03,42.95023098,-78.82323428,674.8,1,,
T,10/13/2020 23:26,42.90015194,-78.87205659,661.5,1,,
T,10/16/2020 18:04,42.95023098,-78.82323428,679.7,1,,
T,10/13/2020 23:26,42.90011843,-78.8720903,666.6,1,,
T,10/16/2020 18:05,42.95023098,-78.82323428,679.2,1,,
T,10/13/2020 23:26,42.90010087,-78.87208401,662.8,1,,
T,10/16/2020 18:31,42.95023974,-78.82320712,670.4,1,,
T,10/13/2020 23:27,42.90007685,-78.87208134,657.8,1,,
T,10/16/2020 18:31,42.95022389,-78.8231803,672.5,1,,
T,10/13/2020 23:27,42.90005755,-78.87208759,657.4,1,,
T,10/16/2020 18:35,42.95023827,-78.82324794,672.3,1,,
T,10/13/2020 23:27,42.9000351,-78.87209487,655.3,,,
T,10/13/2020 23:27,42.90001128,-78.87210258,653.5,,,
T,10/13/2020 23:27,42.90001437,-78.87222768,653.3,,,
T,10/13/2020 23:27,42.89998633,-78.87222122,651.3,,,
T,10/13/2020 23:27,42.89995276,-78.87221427,652.7,,,
T,10/13/2020 23:27,42.89991932,-78.8722079,654.3,,,
T,10/13/2020 23:27,42.89989195,-78.87220907,652.5,,,
T,10/13/2020 23:27,42.89986722,-78.87221511,654.1,,,
T,10/13/2020 23:27,42.89984283,-78.87222684,652.1,,,
T,10/13/2020 23:27,42.89982494,-78.87223782,652.2,,,
T,10/13/2020 23:27,42.89980457,-78.87225224,651.4,,,
T,10/13/2020 23:27,42.89978537,-78.87226682,651.9,,,
T,10/13/2020 23:27,42.89976274,-78.87227956,651.7,,,
T,10/13/2020 23:27,42.89974162,-78.8722897,652.6,,,
T,10/13/2020 23:27,42.89971924,-78.87229758,654.1,,,
T,10/13/2020 23:27,42.89969891,-78.87230462,652.5,,,
T,10/13/2020 23:27,42.89967729,-78.87231242,654.4,,,
T,10/13/2020 23:27,42.89965223,-78.87232726,654.1,,,
T,10/13/2020 23:27,42.89963312,-78.87233572,654.8,,,
T,10/13/2020 23:28,42.89961229,-78.8723545,654.1,,,
T,10/13/2020 23:28,42.8995985,-78.87237503,654.5,,,
T,10/13/2020 23:28,42.89957633,-78.87239004,654,,,
T,10/13/2020 23:28,42.89955789,-78.87239909,652.4,,,
T,10/13/2020 23:28,42.89954167,-78.87242725,652,,,
T,10/13/2020 23:28,42.89951841,-78.87243664,651.8,,,
T,10/13/2020 23:28,42.89950068,-78.87244628,653.3,,,
T,10/13/2020 23:28,42.89949201,-78.87245265,653.7,,,
T,10/13/2020 23:28,42.89947357,-78.87244997,652.9,,,
T,10/13/2020 23:28,42.89945383,-78.87245743,653.1,,,
T,10/13/2020 23:28,42.89945856,-78.87249598,653.9,,,
T,10/13/2020 23:28,42.89946506,-78.87252943,655.3,,,
T,10/13/2020 23:28,42.89946745,-78.87255658,654.7,,,
T,10/13/2020 23:28,42.89947059,-78.87258383,653.6,,,
T,10/13/2020 23:28,42.8994726,-78.8726109,654.2,,,
T,10/13/2020 23:28,42.89947378,-78.87264007,655,,,
T,10/13/2020 23:28,42.89948191,-78.87266513,655,,,
T,10/13/2020 23:28,42.89949008,-78.87268734,654.5,,,
T,10/13/2020 23:28,42.89949745,-78.87271199,653,,,
T,10/13/2020 23:28,42.89950232,-78.87273805,652.7,,,
T,10/13/2020 23:28,42.89949716,-78.87277762,652.1,,,
T,10/13/2020 23:28,42.89948987,-78.87281114,652.8,,,
T,10/13/2020 23:28,42.89948836,-78.87284777,652.7,,,
T,10/13/2020 23:28,42.89949125,-78.87288105,652.6,,,
T,10/13/2020 23:28,42.89950169,-78.87290242,652.5,,,
T,10/13/2020 23:28,42.89950332,-78.87293939,651.8,,,
T,10/13/2020 23:28,42.89949909,-78.87297593,652.1,,,
T,10/13/2020 23:28,42.89949356,-78.87302027,651.8,,,
T,10/13/2020 23:28,42.89948916,-78.87305581,652,,,
T,10/13/2020 23:29,42.89948497,-78.87309043,652.5,,,
T,10/13/2020 23:29,42.89948844,-78.87311708,653.4,,,
T,10/13/2020 23:29,42.89950701,-78.87312287,649.5,,,
T,10/13/2020 23:29,42.8995195,-78.87315145,648.5,,,
T,10/13/2020 23:29,42.8995125,-78.87318523,648.5,,,
T,10/13/2020 23:29,42.89952193,-78.87321448,648.6,,,
T,10/13/2020 23:29,42.89954079,-78.87321356,648.7,,,
T,10/13/2020 23:29,42.89956765,-78.87320928,648.7,,,
T,10/13/2020 23:29,42.89958127,-78.87322219,648.8,,,
T,10/13/2020 23:29,42.89960307,-78.87324868,648.7,,,
T,10/13/2020 23:29,42.89962151,-78.87327609,648.7,,,
T,10/13/2020 23:29,42.89962398,-78.87327659,648.6,,,
T,10/13/2020 23:29,42.89960826,-78.87324968,648.6,,,
T,10/13/2020 23:29,42.89961421,-78.87322462,648.5,,,
T,10/13/2020 23:29,42.89959142,-78.87318271,648.6,,,
T,10/13/2020 23:29,42.89957398,-78.87315447,648.7,,,
T,10/13/2020 23:29,42.89955935,-78.87313259,648.7,,,
T,10/13/2020 23:29,42.89955005,-78.87311725,648.7,,,
T,10/13/2020 23:29,42.89957662,-78.87309915,649.4,,,
T,10/13/2020 23:29,42.89958806,-78.87306755,650.1,,,
T,10/13/2020 23:29,42.89959762,-78.87303787,650.1,,,
T,10/13/2020 23:29,42.89960847,-78.87300192,650.4,,,
T,10/13/2020 23:29,42.89961514,-78.87297065,652.1,,,
T,10/13/2020 23:29,42.89960403,-78.87300778,652,,,
T,10/13/2020 23:29,42.89959142,-78.87303771,651.5,,,
T,10/13/2020 23:29,42.89957968,-78.87306394,650.9,,,
T,10/13/2020 23:29,42.89956522,-78.87309831,651.1,,,
T,10/13/2020 23:29,42.89954804,-78.87313401,650.3,,,
T,10/13/2020 23:29,42.89953165,-78.87316628,650.8,,,
T,10/13/2020 23:29,42.89951112,-78.8731921,650.6,,,
T,10/13/2020 23:29,42.89949264,-78.87321431,650.5,,,
T,10/13/2020 23:29,42.89947583,-78.87323334,650.4,,,
T,10/13/2020 23:29,42.89946057,-78.87325019,650.2,,,
T,10/13/2020 23:29,42.89943094,-78.87328154,649.9,,,
T,10/13/2020 23:29,42.89940144,-78.87331322,649.6,,,
T,10/13/2020 23:29,42.8993752,-78.87334247,649.1,,,
T,10/13/2020 23:29,42.8993514,-78.87336921,648.5,,,
T,10/13/2020 23:29,42.89932952,-78.87339394,647.8,,,
T,10/13/2020 23:30,42.89930999,-78.87339947,647,,,
T,10/13/2020 23:30,42.89932793,-78.87337902,648.2,,,
T,10/13/2020 23:30,42.89935127,-78.87335588,648.6,,,
T,10/13/2020 23:30,42.89937554,-78.87333585,649,,,
T,10/13/2020 23:30,42.89939951,-78.87332101,649.3,,,
T,10/13/2020 23:30,42.8994076,-78.873318,649.9,,,
T,10/13/2020 23:30,42.89943145,-78.87331154,652.9,,,
T,10/13/2020 23:30,42.89944524,-78.87329352,653.3,,,
T,10/13/2020 23:30,42.89943296,-78.87326938,652.3,,,
T,10/13/2020 23:30,42.89942122,-78.87323862,652.1,,,
T,10/13/2020 23:30,42.89940261,-78.87320677,651.3,,,
T,10/13/2020 23:30,42.89939876,-78.87318062,649.6,,,
T,10/13/2020 23:30,42.89942051,-78.87314013,649.7,,,
T,10/13/2020 23:30,42.89942223,-78.87311549,650.1,,,
T,10/13/2020 23:30,42.89943325,-78.87309462,651.6,,,
T,10/13/2020 23:30,42.89943384,-78.8730828,652.2,,,
T,10/13/2020 23:30,42.89943459,-78.87305732,654.7,,,
